"","session.code","subsession.round_number","participant.id_in_session","player.id_in_group","player.t","player.vote","player.bid","player.lama","player.payoff","group.price","group.policy","group.uniforme","group.costo","player.why_accept","player.why_reject","player.other_accept","player.other_reject","player.age","player.gender","player.major","player.political","player.gpa","player.finalassets","player.lama_star","player.vote_cond","marca","total_yes","total_shares_one","best_respond","unique_subject","player.better.yes","player.change_vote","player.better.yes.lag","player.t.lag","player.vote.lag","group.policy.lag","total_yes.lag","player.bid.delta"
"4928","yyk4j6aq",32,4,4,1,0,103,0.64,99,101,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,1.2,0,8,2,0,1,1004,0,0,0,1,0,0,4,-87
"4929","yyk4j6aq",33,4,4,1,0,108,0.64,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.7,0,9,5,1,1,1004,0,0,0,1,0,0,2,5
"4930","yyk4j6aq",34,4,4,1,1,104,0.64,94,100,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.7,0,9,6,2,0,1004,0,1,0,1,0,0,5,-4
"4931","yyk4j6aq",35,4,4,-1,NA,10,0.64,90,90,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,0,NA,NA,9,3,3,NA,1004,0,NA,0,1,1,1,6,-94
"4932","yyk4j6aq",36,4,4,-1,NA,10,0.64,99,99,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,0,NA,NA,9,4,2,NA,1004,0,NA,0,-1,NA,0,3,0
"4933","yyk4j6aq",37,4,4,1,0,105,0.64,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.7,0,10,4,2,1,1004,0,NA,0,-1,NA,0,4,95
"4934","yyk4j6aq",38,4,4,1,0,104,0.64,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.7,0,10,4,3,1,1004,0,0,0,1,0,0,4,-1
"4935","yyk4j6aq",39,4,4,1,0,102,0.64,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.7,0,10,5,1,1,1004,0,0,0,1,0,0,4,-2
"4936","yyk4j6aq",40,4,4,1,0,102,0.64,93,101,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.7,0,10,8,4,1,1004,0,0,0,1,0,0,5,0
"4937","yyk4j6aq",41,4,4,1,0,103,0.64,125,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.4,1,11,7,8,0,1004,1,0,0,1,0,1,8,1
"4938","yyk4j6aq",42,4,4,1,1,103,0.64,124,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.4,1,11,7,7,1,1004,1,1,1,1,0,1,7,0
"4939","yyk4j6aq",43,4,4,1,0,104,0.64,125,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.4,1,11,8,8,0,1004,1,-1,1,1,1,1,7,1
"4940","yyk4j6aq",44,4,4,-1,NA,20,0.64,98,98,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,0,NA,NA,11,5,5,NA,1004,1,NA,1,1,0,1,8,-84
"4941","yyk4j6aq",45,4,4,1,1,104,0.64,124,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.4,1,12,7,6,1,1004,1,NA,1,-1,NA,0,5,84
"4942","yyk4j6aq",46,4,4,1,1,104,0.64,124,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.4,1,12,9,8,1,1004,1,0,1,1,1,1,7,0
"4943","yyk4j6aq",47,4,4,1,1,102,0.64,125,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.4,1,12,8,7,1,1004,1,0,1,1,1,1,9,-2
"4944","yyk4j6aq",48,4,4,1,1,99,0.64,127,97,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Left",3.7,2,0.4,1,12,7,6,1,1004,1,0,1,1,1,1,8,-3
"4945","yyk4j6aq",1,5,5,-1,NA,30,0.36,65,65,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,0,NA,NA,1,1,0,NA,1005,0,NA,0,0,0,0,4,-60
"4946","yyk4j6aq",2,5,5,-1,NA,50,0.36,58,58,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,0,NA,NA,1,5,0,NA,1005,0,NA,0,-1,NA,0,1,20
"4947","yyk4j6aq",3,5,5,1,0,70,0.36,135,65,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,1,3,0,1,1005,0,NA,0,-1,NA,0,5,20
"4948","yyk4j6aq",4,5,5,1,0,70,0.36,130,70,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,1,2,0,1,1005,0,0,0,1,0,0,3,0
"4949","yyk4j6aq",5,5,5,-1,NA,60,0.36,70,70,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,0,NA,NA,2,1,0,NA,1005,0,NA,0,1,0,0,2,-10
"4950","yyk4j6aq",6,5,5,1,1,75,0.36,126,74,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,2,2,0,0,1005,0,NA,0,-1,NA,0,1,15
"4951","yyk4j6aq",7,5,5,-1,NA,75,0.36,79,79,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,0,NA,NA,2,3,0,NA,1005,0,NA,0,1,1,0,2,0
"4952","yyk4j6aq",8,5,5,1,1,100,0.36,117,83,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,2,4,0,0,1005,0,NA,0,-1,NA,0,3,25
"4953","yyk4j6aq",9,5,5,1,0,100,0.36,76,90,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,3,6,4,1,1005,0,-1,0,1,1,0,4,0
"4954","yyk4j6aq",10,5,5,1,0,100,0.36,69,97,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,3,7,6,1,1005,0,0,0,1,0,1,6,0
"4955","yyk4j6aq",11,5,5,1,0,110,0.36,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,3,4,3,1,1005,0,0,0,1,0,1,7,10
"4956","yyk4j6aq",12,5,5,1,1,120,0.36,61,105,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,3,9,4,0,1005,0,1,0,1,0,0,4,10
"4957","yyk4j6aq",13,5,5,1,0,120,0.36,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,4,3,4,1,1005,0,-1,0,1,1,1,9,0
"4958","yyk4j6aq",14,5,5,1,0,130,0.36,95,105,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,4,5,6,1,1005,0,0,0,1,0,0,3,10
"4959","yyk4j6aq",15,5,5,1,0,110,0.36,98,102,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,4,2,4,1,1005,0,0,0,1,0,0,5,-20
"4960","yyk4j6aq",16,5,5,-1,NA,100,0.36,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,0,NA,NA,4,5,5,NA,1005,0,NA,0,1,0,0,2,-10
"4961","yyk4j6aq",17,5,5,1,1,106,0.36,95,101,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,0,5,6,4,0,1005,0,NA,0,-1,NA,0,5,6
"4962","yyk4j6aq",18,5,5,1,0,100,0.36,101,99,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,0,5,4,5,1,1005,0,-1,0,1,1,1,6,-6
"4963","yyk4j6aq",19,5,5,1,1,110,0.36,96,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,0,5,10,6,0,1005,0,1,0,1,0,0,4,10
"4964","yyk4j6aq",20,5,5,1,0,110,0.36,96,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,0,5,7,7,1,1005,0,-1,0,1,1,1,10,0
"4965","yyk4j6aq",21,5,5,1,0,108,0.36,96,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,0,6,9,9,1,1005,0,0,0,1,0,1,7,-2
"4966","yyk4j6aq",22,5,5,1,1,120,0.36,96,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,0,6,9,7,0,1005,0,1,0,1,0,1,9,12
"4967","yyk4j6aq",23,5,5,1,1,105,0.36,97,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,0,6,8,6,0,1005,0,0,0,1,1,1,9,-15
"4968","yyk4j6aq",24,5,5,1,0,100,0.36,98,98,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,0,6,7,7,1,1005,0,-1,0,1,1,1,8,-5
"4969","yyk4j6aq",25,5,5,1,0,100,0.55,104,96,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,7,3,0,1,1005,0,0,0,1,0,1,7,0
"4970","yyk4j6aq",26,5,5,1,0,98,0.55,104,96,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,7,0,0,1,1005,0,0,0,1,0,0,3,-2
"4971","yyk4j6aq",27,5,5,-1,NA,95,0.55,99,99,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,0,NA,NA,7,0,0,NA,1005,0,NA,0,1,0,0,0,-3
"4972","yyk4j6aq",28,5,5,1,0,101,0.55,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,7,2,0,1,1005,0,NA,0,-1,NA,0,0,6
"4973","yyk4j6aq",29,5,5,1,0,106,0.55,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,8,0,0,1,1005,0,0,0,1,0,0,2,5
"4974","yyk4j6aq",30,5,5,1,0,106,0.55,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,8,2,0,1,1005,0,0,0,1,0,0,0,0
"4975","yyk4j6aq",31,5,5,1,1,105,0.55,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,8,4,0,0,1005,0,1,0,1,0,0,2,-1
"4976","yyk4j6aq",32,5,5,1,0,105,0.55,99,101,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,1.2,0,8,2,0,1,1005,0,-1,0,1,1,0,4,0
"4977","yyk4j6aq",33,5,5,1,1,105,0.55,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,9,5,1,0,1005,0,1,0,1,0,0,2,0
"4978","yyk4j6aq",34,5,5,1,1,105,0.55,85,100,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,9,6,2,0,1005,0,0,0,1,1,0,5,0
"4979","yyk4j6aq",35,5,5,1,0,105,0.55,110,90,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,9,3,3,1,1005,0,-1,0,1,1,1,6,0
"4980","yyk4j6aq",36,5,5,1,1,101,0.55,101,99,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,9,4,2,0,1005,0,1,0,1,0,0,3,-4
"4981","yyk4j6aq",37,5,5,1,0,101,0.55,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,10,4,2,1,1005,0,-1,0,1,1,0,4,0
"4982","yyk4j6aq",38,5,5,1,1,101,0.55,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,10,4,3,0,1005,0,1,0,1,0,0,4,0
"4983","yyk4j6aq",39,5,5,1,1,101,0.55,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,10,5,1,0,1005,0,0,0,1,1,0,4,0
"4984","yyk4j6aq",40,5,5,1,1,102,0.55,84,101,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.7,0,10,8,4,0,1005,0,0,0,1,1,0,5,1
"4985","yyk4j6aq",41,5,5,1,1,106,0.55,116,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,1,11,7,8,1,1005,1,0,0,1,1,1,8,4
"4986","yyk4j6aq",42,5,5,1,1,105,0.55,115,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,1,11,7,7,1,1005,1,0,1,1,1,1,7,-1
"4987","yyk4j6aq",43,5,5,1,1,105,0.55,116,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,1,11,8,8,1,1005,1,0,1,1,1,1,7,0
"4988","yyk4j6aq",44,5,5,1,1,106,0.55,102,98,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,1,11,5,5,1,1005,1,0,1,1,1,1,8,1
"4989","yyk4j6aq",45,5,5,1,1,101,0.55,115,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,1,12,7,6,1,1005,1,0,1,1,1,0,5,-5
"4990","yyk4j6aq",46,5,5,1,1,110,0.55,115,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,1,12,9,8,1,1005,1,0,1,1,1,1,7,9
"4991","yyk4j6aq",47,5,5,1,1,120,0.55,116,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,1,12,8,7,1,1005,1,0,1,1,1,1,9,10
"4992","yyk4j6aq",48,5,5,1,1,130,0.55,118,97,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Social sciences","Right",3.2,2,0.4,1,12,7,6,1,1005,1,0,1,1,1,1,8,10
"4993","yyk4j6aq",1,6,6,-1,NA,50,0.45,65,65,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,1,1,0,NA,1006,0,NA,0,1,0,0,4,-150
"4994","yyk4j6aq",2,6,6,-1,NA,52,0.45,58,58,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,1,5,0,NA,1006,0,NA,0,-1,NA,0,1,2
"4995","yyk4j6aq",3,6,6,-1,NA,52,0.45,65,65,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,1,3,0,NA,1006,0,NA,0,-1,NA,0,5,0
"4996","yyk4j6aq",4,6,6,-1,NA,52,0.45,70,70,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,1,2,0,NA,1006,0,NA,0,-1,NA,0,3,0
"4997","yyk4j6aq",5,6,6,-1,NA,56,0.45,70,70,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,2,1,0,NA,1006,0,NA,0,-1,NA,0,2,4
"4998","yyk4j6aq",6,6,6,-1,NA,60,0.45,74,74,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,2,2,0,NA,1006,0,NA,0,-1,NA,0,1,4
"4999","yyk4j6aq",7,6,6,-1,NA,60,0.45,79,79,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,2,3,0,NA,1006,0,NA,0,-1,NA,0,2,0
"5000","yyk4j6aq",8,6,6,-1,NA,68,0.45,83,83,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,2,4,0,NA,1006,0,NA,0,-1,NA,0,3,8
"5001","yyk4j6aq",9,6,6,-1,NA,40,0.45,135,90,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,3,6,4,NA,1006,0,NA,0,-1,NA,0,4,-28
"5002","yyk4j6aq",10,6,6,-1,NA,55,0.45,142,97,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,3,7,6,NA,1006,0,NA,0,-1,NA,1,6,15
"5003","yyk4j6aq",11,6,6,-1,NA,92,0.45,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,3,4,3,NA,1006,0,NA,0,-1,NA,1,7,37
"5004","yyk4j6aq",12,6,6,0,1,105,0.45,110,105,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.35,1,3,9,4,1,1006,0,NA,0,-1,NA,0,4,13
"5005","yyk4j6aq",13,6,6,1,0,107,0.45,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,2,0.7,0,4,3,4,1,1006,0,-1,0,0,1,1,9,2
"5006","yyk4j6aq",14,6,6,0,1,105,0.45,100,105,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.35,1,4,5,6,1,1006,0,1,0,1,0,0,3,-2
"5007","yyk4j6aq",15,6,6,1,0,105,0.45,98,102,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,2,0.7,0,4,2,4,1,1006,0,-1,0,0,1,0,5,0
"5008","yyk4j6aq",16,6,6,0,1,100,0.45,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.35,1,4,5,5,1,1006,0,1,0,1,0,0,2,-5
"5009","yyk4j6aq",17,6,6,-1,NA,100,0.45,146,101,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,5,6,4,NA,1006,1,NA,0,0,1,0,5,0
"5010","yyk4j6aq",18,6,6,-1,NA,75,0.45,99,99,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,5,4,5,NA,1006,1,NA,1,-1,NA,1,6,-25
"5011","yyk4j6aq",19,6,6,-1,NA,95,0.45,145,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,5,10,6,NA,1006,1,NA,1,-1,NA,0,4,20
"5012","yyk4j6aq",20,6,6,-1,NA,99,0.45,145,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,5,7,7,NA,1006,1,NA,1,-1,NA,1,10,4
"5013","yyk4j6aq",21,6,6,0,1,100,0.45,125,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.2,1,6,9,9,1,1006,1,NA,1,-1,NA,1,7,1
"5014","yyk4j6aq",22,6,6,-1,NA,98,0.45,145,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,6,9,7,NA,1006,1,NA,1,0,1,1,9,-2
"5015","yyk4j6aq",23,6,6,-1,NA,98,0.45,144,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,6,8,6,NA,1006,1,NA,1,-1,NA,1,9,0
"5016","yyk4j6aq",24,6,6,-1,NA,97,0.45,143,98,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,6,7,7,NA,1006,1,NA,1,-1,NA,1,8,-1
"5017","yyk4j6aq",25,6,6,-1,NA,85,0.27,96,96,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,7,3,0,NA,1006,0,NA,1,-1,NA,1,7,-12
"5018","yyk4j6aq",26,6,6,-1,NA,92,0.27,96,96,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,7,0,0,NA,1006,0,NA,0,-1,NA,0,3,7
"5019","yyk4j6aq",27,6,6,1,0,100,0.27,101,99,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,2,1.2,0,7,0,0,1,1006,0,NA,0,-1,NA,0,0,8
"5020","yyk4j6aq",28,6,6,-1,NA,99,0.27,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,7,2,0,NA,1006,0,NA,0,1,0,0,0,-1
"5021","yyk4j6aq",29,6,6,1,0,100,0.27,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,2,1.2,0,8,0,0,1,1006,0,NA,0,-1,NA,0,2,1
"5022","yyk4j6aq",30,6,6,0,0,100,0.27,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.6,0,8,2,0,1,1006,0,0,0,1,0,0,0,0
"5023","yyk4j6aq",31,6,6,-1,NA,99,0.27,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,8,4,0,NA,1006,0,NA,0,0,0,0,2,-1
"5024","yyk4j6aq",32,6,6,0,0,101,0.27,100,101,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.6,0,8,2,0,1,1006,0,NA,0,-1,NA,0,4,2
"5025","yyk4j6aq",33,6,6,0,0,100,0.27,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.35,0,9,5,1,1,1006,0,0,0,0,0,0,2,-1
"5026","yyk4j6aq",34,6,6,-1,NA,95,0.27,127,100,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,9,6,2,NA,1006,0,NA,0,0,0,0,5,-5
"5027","yyk4j6aq",35,6,6,1,0,95,0.27,110,90,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,2,0.7,0,9,3,3,1,1006,0,NA,0,-1,NA,1,6,0
"5028","yyk4j6aq",36,6,6,-1,NA,85,0.27,99,99,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,9,4,2,NA,1006,0,NA,0,1,0,0,3,-10
"5029","yyk4j6aq",37,6,6,-1,NA,94,0.27,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,10,4,2,NA,1006,0,NA,0,-1,NA,0,4,9
"5030","yyk4j6aq",38,6,6,0,0,100,0.27,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.35,0,10,4,3,1,1006,0,NA,0,-1,NA,0,4,6
"5031","yyk4j6aq",39,6,6,1,0,101,0.27,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,2,0.7,0,10,5,1,1,1006,0,0,0,0,0,0,4,1
"5032","yyk4j6aq",40,6,6,0,0,101,0.27,92,101,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.35,0,10,8,4,1,1006,0,0,0,1,0,0,5,0
"5033","yyk4j6aq",41,6,6,-1,NA,99,0.27,126,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,11,7,8,NA,1006,0,NA,0,0,0,1,8,-2
"5034","yyk4j6aq",42,6,6,-1,NA,98,0.27,127,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,11,7,7,NA,1006,0,NA,0,-1,NA,1,7,-1
"5035","yyk4j6aq",43,6,6,0,1,99,0.27,107,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.2,1,11,8,8,1,1006,0,NA,0,-1,NA,1,7,1
"5036","yyk4j6aq",44,6,6,-1,NA,97,0.27,98,98,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,11,5,5,NA,1006,0,NA,0,0,1,1,8,-2
"5037","yyk4j6aq",45,6,6,-1,NA,100,0.27,127,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,12,7,6,NA,1006,0,NA,0,-1,NA,0,5,3
"5038","yyk4j6aq",46,6,6,-1,NA,99,0.27,127,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,0,NA,NA,12,9,8,NA,1006,0,NA,0,-1,NA,1,7,-1
"5039","yyk4j6aq",47,6,6,0,1,99,0.27,107,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.2,1,12,8,7,1,1006,0,NA,0,-1,NA,1,9,0
"5040","yyk4j6aq",48,6,6,0,1,97,0.27,107,97,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Center",3.7,1,0.2,1,12,7,6,1,1006,0,0,0,0,1,1,8,-2
